stem_id,station_m,x,y,diameter_m,gt_tree_id
43,16.0,420004.13934,5853080.190800001,0.4605,359
43,16.5,420004.01162,5853080.637820001,0.4605,359
43,17.0,420003.82004,5853081.084840001,0.3832,359
43,17.5,420003.69232000003,5853081.595720001,0.4605,359
44,0.0,420091.18052,5853110.652020001,0.2554,519
44,0.5,420091.11666,5853111.162900001,0.2554,519
44,1.0,420091.0528,5853111.609920001,0.2554,519
44,1.5,420090.92508,5853112.120800001,0.2554,519
44,2.0,420090.86122,5853112.631680001,0.2554,519
44,2.5,420090.73350000003,5853113.1425600005,0.2554,519
44,3.0,420090.60578,5853113.58958,0.1806,519
44,3.5,420090.47806,5853114.100460001,0.1806,519
44,4.0,420090.4142,5853114.547480001,0.2554,519
44,4.5,420090.28648,5853115.058360001,0.2554,519
44,5.0,420090.22262,5853115.569240001,0.2554,519
44,5.5,420090.03104000003,5853116.016260001,0.2554,519
44,6.0,420089.90332,5853116.527140001,0.2554,519
44,6.5,420089.83946,5853116.974160001,0.3832,519
44,7.0,420089.71174,5853117.485040001,0.3832,519
44,7.5,420089.58402,5853117.9320600005,0.3612,519
44,8.0,420089.4563,5853118.44294,0.3612,519
44,8.5,420089.32858000003,5853118.95382,0.3612,519
44,9.0,420089.20086,5853119.400840001,0.2856,519
44,9.5,420089.07314,5853119.911720001,0.2856,519
44,10.0,420088.94542,5853120.358740001,0.2554,519
44,10.5,420088.88156,5853120.869620001,0.3612,519
44,11.0,420088.75384,5853121.380500001,0.3832,519
44,11.5,420088.62612000003,5853121.827520001,0.3832,519
44,12.0,420088.4984,5853122.338400001,0.3832,519
44,12.5,420088.37068,5853122.785420001,0.3832,519
44,13.0,420088.24296,5853123.2963000005,0.3832,519
44,13.5,420088.11524,5853123.8071800005,0.3832,519
44,14.0,420088.05138,5853124.254200001,0.3612,519
44,14.5,420087.85980000003,5853124.765080001,0.2554,519
44,15.0,420087.73208,5853125.212100001,0.2554,519
44,15.5,420087.66822,5853125.722980001,0.3832,519
44,16.0,420087.5405,5853126.170000001,0.2554,519
44,16.5,420087.47664,5853126.680880001,0.2856,519
44,17.0,420087.41278,5853127.191760001,0.3832,519
45,0.0,420121.89718,5853012.052180001,0.1277,255
45,0.5,420121.83332000003,5853012.563060001,0.2554,255
45,1.0,420121.76946,5853013.01008,0.2554,255
45,1.5,420121.64174,5853013.520960001,0.3832,255
45,2.0,420121.45016,5853013.967980001,0.3832,255
45,2.5,420121.32244,5853014.478860001,0.3832,255
45,3.0,420121.19472,5853014.989740001,0.3832,255
45,3.5,420121.13086000003,5853015.436760001,0.4605,255
45,4.0,420121.00314,5853015.947640001,0.4039,255
45,4.5,420120.93928,5853016.458520001,0.4605,255
45,5.0,420120.81156,5853016.905540001,0.5109,255
45,5.5,420120.68384,5853017.416420001,0.5109,255
45,6.0,420120.61998,5853017.86344,0.5109,255
45,6.5,420120.49226,5853018.37432,0.5266,255
45,7.0,420120.36454,5853018.8852,0.5109,255
45,7.5,420120.23682,5853019.332220001,0.5109,255
45,8.0,420120.1091,5853019.843100001,0.5109,255
45,8.5,420119.98138,5853020.290120001,0.5109,255
45,9.0,420119.85366,5853020.801000001,0.5109,255
45,9.5,420119.72594000003,5853021.248020001,0.5109,255
45,10.0,420119.59822,5853021.758900001,0.5109,255
45,10.5,420119.4705,5853022.205920001,0.5109,255
45,11.0,420119.27892,5853022.7168000005,0.4605,255
45,11.5,420119.1512,5853023.2276800005,0.5109,255
45,12.0,420119.02348000003,5853023.674700001,0.5109,255
45,12.5,420118.89576,5853024.185580001,0.5109,255
45,13.0,420118.8319,5853024.632600001,0.5266,255
45,13.5,420118.70418,5853025.143480001,0.5266,255
45,14.0,420118.5126,5853025.590500001,0.5266,255
45,14.5,420118.38488,5853026.101380001,0.5109,255
45,15.0,420118.32102000003,5853026.612260001,0.6386,255
45,15.5,420118.1933,5853027.059280001,0.5109,255
45,16.0,420118.12944,5853027.570160001,0.6386,255
45,16.5,420118.00172,5853028.01718,0.5266,255
45,17.0,420117.874,5853028.52806,0.5109,255
46,0.0,420389.66216,5853202.546560001,0.2856,778
46,0.5,420389.40672,5853202.92972,0.3612,778
46,1.0,420389.08742,5853203.376740001,0.3612,778
46,1.5,420388.76812,5853203.759900001,0.4605,778
46,2.0,420388.44882,5853204.143060001,0.3612,778
46,2.5,420388.19338,5853204.59008,0.4039,778
46,3.0,420387.93794000003,5853204.973240001,0.3612,778
46,3.5,420387.6825,5853205.420260001,0.4039,778
